PLAYER_NAME,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_MADE_FLAG,TIME_REMAINING_SEC,EXPECTED_FG
Moussa Diabaté,Charlotte Hornets,4,2,23,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),1,-9,10,1,143,0.5991061281556583
Danny Wolf,Brooklyn Nets,4,2,1,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,5,-1,1,121,0.6095419369168668
Kon Knueppel,Charlotte Hornets,4,1,52,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),26,77,252,0,112,0.31977567442624677
Antonio Reeves,Charlotte Hornets,4,1,16,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),1,-10,15,1,76,0.5966960344260706
Egor Dëmin,Brooklyn Nets,4,0,55,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,188,207,0,55,0.31106802735164774
Kon Knueppel,Charlotte Hornets,4,0,45,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),3,-36,10,0,45,0.5745781469198725
Danny Wolf,Brooklyn Nets,4,0,22,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,180,207,0,22,0.31011337708022824
John Collins,LA Clippers,1,11,40,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-234,8,0,700,0.3890822502932605
Bam Adebayo,Miami Heat,1,11,33,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-141,233,1,693,0.33681154375380573
Bam Adebayo,Miami Heat,1,11,5,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),12,-43,113,0,665,0.501504689285348
John Collins,LA Clippers,1,10,51,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),23,230,30,0,651,0.3874475393498052
Andrew Wiggins,Miami Heat,1,10,41,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),9,2,96,0,641,0.534685587007395
Andrew Wiggins,Miami Heat,1,10,38,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-36,41,1,638,0.5808766963976332
John Collins,LA Clippers,1,10,17,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,34,31,1,617,0.5915742542747292
Bam Adebayo,Miami Heat,1,10,5,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),15,-134,79,1,605,0.4682732516628279
Kawhi Leonard,LA Clippers,1,9,51,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,34,79,0,591,0.54498270006757
Bam Adebayo,Miami Heat,1,9,44,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,23,48,1,584,0.578889082216616
Ivica Zubac,LA Clippers,1,9,21,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,23,52,0,561,0.5779257007713189
Kris Dunn,LA Clippers,1,9,15,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,28,31,1,555,0.5895703351932574
Norman Powell,Miami Heat,1,9,11,Driving Layup Shot,2PT Field Goal,Mid-Range,Left Side(L),10,-98,49,0,551,0.5231417178151062
Andrew Wiggins,Miami Heat,1,8,52,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-36,59,1,532,0.5656944787302397
James Harden,LA Clippers,1,8,41,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),25,-50,255,0,521,0.3505793582540049
Andrew Wiggins,Miami Heat,1,8,32,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-147,226,1,512,0.34161900202910106
Norman Powell,Miami Heat,1,8,12,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-42,53,0,492,0.5647064155642604
Kawhi Leonard,LA Clippers,1,8,0,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),18,181,53,0,480,0.43374026496533336
John Collins,LA Clippers,1,7,54,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,38,37,1,474,0.5759654188007641
Bam Adebayo,Miami Heat,1,7,26,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),18,-165,84,0,446,0.43009086995486984
Kawhi Leonard,LA Clippers,1,7,9,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,0,89,0,429,0.5390052044709558
James Harden,LA Clippers,1,6,52,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-20,62,1,412,0.5616504708254126
Bam Adebayo,Miami Heat,1,6,39,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-191,201,1,399,0.3296293380537903
Davion Mitchell,Miami Heat,1,6,25,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-146,222,1,385,0.33804126339199664
Ivica Zubac,LA Clippers,1,6,2,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,17,79,0,362,0.5373946834305942
Ivica Zubac,LA Clippers,1,5,40,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-27,64,1,340,0.5591688084100033
Norman Powell,Miami Heat,1,5,26,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8,-48,75,1,326,0.5362711477811469
Kris Dunn,LA Clippers,1,5,7,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),22,-224,36,1,307,0.3856673007306553
Jaime Jaquez Jr.,Miami Heat,1,4,56,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-175,199,0,296,0.3364916143050339
John Collins,LA Clippers,1,4,41,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),10,-5,100,0,281,0.5115633615507525
Andrew Wiggins,Miami Heat,1,4,35,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-33,34,0,275,0.5802390117649017
Ivica Zubac,LA Clippers,1,4,23,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),3,18,31,1,263,0.5908050547546964
Kobe Sanders,LA Clippers,1,4,5,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24,-237,55,0,245,0.3621373950825798
Ivica Zubac,LA Clippers,1,3,54,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,0,75,1,234,0.5442734898048889
Norman Powell,Miami Heat,1,3,36,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,225,125,0,216,0.3486265262700841
Pelle Larsson,Miami Heat,1,3,13,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24,232,75,1,193,0.3605721429857541
Tyler Herro,Miami Heat,1,2,31,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),21,-60,210,0,151,0.38230780428305733
Dru Smith,Miami Heat,1,2,27,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),27,9,272,1,147,0.3192363843694794
Kobe Brown,LA Clippers,1,2,6,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,114,229,0,126,0.34040979872659505
Tyler Herro,Miami Heat,1,1,56,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),13,97,100,0,116,0.47339826471832847
Kel'el Ware,Miami Heat,1,1,50,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,0,0,0,110,0.6190798450537053
Kobe Brown,LA Clippers,1,1,42,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-22,55,0,102,0.5627251650929784
Tyler Herro,Miami Heat,1,1,36,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),10,33,102,1,96,0.5054080002215696
James Harden,LA Clippers,1,1,17,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),14,-104,94,0,77,0.46101192295866417
John Collins,LA Clippers,1,1,13,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,28,43,0,73,0.5625619801498452
John Collins,LA Clippers,1,1,12,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,37,42,0,72,0.5626063395177417
Jaime Jaquez Jr.,Miami Heat,1,1,3,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,22,39,1,63,0.5732285387994106
Jordan Miller,LA Clippers,1,0,54,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-13,68,0,54,0.549604006632352
Kobe Sanders,LA Clippers,1,0,41,Alley Oop Layup shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,28,51,0,41,0.5610742580557376
Tyler Herro,Miami Heat,1,0,27,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24,-238,42,1,27,0.35614783223539026
Jaime Jaquez Jr.,Miami Heat,1,0,1,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),19,-178,83,0,1,0.4050656671098175
Tyler Herro,Miami Heat,2,11,33,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),30,-112,281,1,693,0.3028215501308309
Ivica Zubac,LA Clippers,2,11,12,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),3,-11,36,0,672,0.6001697494002989
Dru Smith,Miami Heat,2,10,37,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),12,54,116,1,637,0.4971463833147672
Jordan Miller,LA Clippers,2,10,22,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),23,233,40,0,622,0.382697157326404
Jaime Jaquez Jr.,Miami Heat,2,10,3,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-38,46,0,603,0.5760524288267702
Jordan Miller,LA Clippers,2,9,57,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,40,71,1,597,0.542167888021512
Jaime Jaquez Jr.,Miami Heat,2,9,42,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24,-240,67,0,582,0.3686312585260255
Kawhi Leonard,LA Clippers,2,9,15,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,34,48,1,555,0.5745590923389415
Nicolas Batum,LA Clippers,2,8,48,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,136,218,1,528,0.3499120341048374
Kel'el Ware,Miami Heat,2,8,31,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),9,26,89,0,511,0.5273532910081413
Chris Paul,LA Clippers,2,8,22,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),14,-75,127,0,502,0.4697906608561512
Dru Smith,Miami Heat,2,8,6,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,126,241,0,486,0.3277943745606621
Kawhi Leonard,LA Clippers,2,7,56,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),10,26,98,1,476,0.5147204804639816
Kawhi Leonard,LA Clippers,2,7,40,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,38,31,1,460,0.5831413315187234
Andrew Wiggins,Miami Heat,2,7,5,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),21,-212,39,1,425,0.39639817777426484
Kawhi Leonard,LA Clippers,2,6,43,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,-31,68,0,403,0.5466783747901054
Ivica Zubac,LA Clippers,2,6,36,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),0,0,0,1,396,0.6247139992912523
Norman Powell,Miami Heat,2,6,33,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),27,7,277,1,393,0.3230537135659349
James Harden,LA Clippers,2,6,7,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-141,227,0,367,0.3341454947232173
Chris Paul,LA Clippers,2,6,3,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),15,124,89,0,363,0.45688171834364216
Norman Powell,Miami Heat,2,5,36,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-208,159,0,336,0.33648460581266504
Davion Mitchell,Miami Heat,2,5,27,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),26,88,248,1,327,0.33241825267048614
Kris Dunn,LA Clippers,2,5,4,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),9,11,93,0,304,0.5202398982857991
Ivica Zubac,LA Clippers,2,4,39,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,50,9,0,279,0.5677703246141962
Bam Adebayo,Miami Heat,2,4,28,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),11,-32,111,1,268,0.4959617368598776
Kawhi Leonard,LA Clippers,2,4,9,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-148,204,0,249,0.34161561869644547
Davion Mitchell,Miami Heat,2,3,57,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-112,243,1,237,0.3295865238658025
James Harden,LA Clippers,2,3,41,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,203,150,0,221,0.344287648845445
John Collins,LA Clippers,2,3,33,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,43,35,0,213,0.5641676541338723
Simone Fontecchio,Miami Heat,2,3,26,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),26,-15,260,0,206,0.32804651929944284
Simone Fontecchio,Miami Heat,2,3,20,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-207,157,1,200,0.34239641186055
Ivica Zubac,LA Clippers,2,3,0,Turnaround Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,48,64,0,180,0.5288128120688725
Norman Powell,Miami Heat,2,2,48,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,17,67,1,168,0.5500130420846845
Kobe Sanders,LA Clippers,2,2,9,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-159,194,0,129,0.33852101748213415
Andrew Wiggins,Miami Heat,2,1,56,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,23,69,0,116,0.5372991384210178
Andrew Wiggins,Miami Heat,2,1,53,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),0,0,0,1,113,0.6158678245498191
John Collins,LA Clippers,2,1,45,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-40,43,0,105,0.5599965499398297
Norman Powell,Miami Heat,2,1,39,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),27,-167,216,1,99,0.3171702019483379
Kris Dunn,LA Clippers,2,1,15,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-102,235,0,75,0.3349893462244681
Norman Powell,Miami Heat,2,1,8,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),27,32,275,1,68,0.31384319711067066
Jaime Jaquez Jr.,Miami Heat,2,0,40,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),13,33,135,1,40,0.46528626610049567
James Harden,LA Clippers,2,0,28,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-94,227,1,28,0.34386673399982876
Simone Fontecchio,Miami Heat,2,0,21,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),27,49,272,0,21,0.3126821039935864
Kobe Sanders,LA Clippers,2,0,6,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-230,38,0,6,0.3626286867312242
Kris Dunn,LA Clippers,2,0,1,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),3,-18,32,1,1,0.5788236869601359
Bam Adebayo,Miami Heat,3,11,46,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),25,-67,241,1,706,0.3504736456997416
Kawhi Leonard,LA Clippers,3,11,23,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),15,80,138,0,683,0.4611128669263521
Norman Powell,Miami Heat,3,11,13,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24,7,242,0,673,0.359651444515481
Kris Dunn,LA Clippers,3,11,2,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-36,54,0,662,0.5633301021271659
Davion Mitchell,Miami Heat,3,10,49,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),25,67,243,1,649,0.34895063109790453
Norman Powell,Miami Heat,3,10,35,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),25,-140,208,1,635,0.3498521604967582
Bam Adebayo,Miami Heat,3,9,58,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,195,167,1,598,0.3515799279405004
Kobe Brown,LA Clippers,3,9,38,Driving Reverse Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-42,37,1,578,0.5723034345461749
Tyler Herro,Miami Heat,3,9,28,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,44,51,1,568,0.5606184517277785
Cam Christie,LA Clippers,3,9,15,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),25,-16,257,0,555,0.3452262247973289
Bam Adebayo,Miami Heat,3,9,6,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),28,-18,285,0,546,0.31443550410088106
Yanic Konan Niederhäuser,LA Clippers,3,8,53,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,-6,83,1,533,0.5357975634429394
Norman Powell,Miami Heat,3,8,38,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-233,24,0,518,0.3759197653531727
Tyler Herro,Miami Heat,3,8,31,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,37,77,0,511,0.5355115085177012
Yanic Konan Niederhäuser,LA Clippers,3,8,22,Alley Oop Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-13,41,1,502,0.5804237382100637
Andrew Wiggins,Miami Heat,3,8,8,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,28,63,1,488,0.5572979820870018
Bam Adebayo,Miami Heat,3,7,48,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),11,-109,32,0,468,0.5033435957298198
Tyler Herro,Miami Heat,3,7,42,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),28,11,284,1,462,0.31214664732422615
Kobe Sanders,LA Clippers,3,7,17,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8,-44,73,1,437,0.5330931261294392
Kobe Sanders,LA Clippers,3,6,54,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,191,164,0,414,0.3461766638912093
Tyler Herro,Miami Heat,3,6,47,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,203,150,0,407,0.34670473708949245
Andrew Wiggins,Miami Heat,3,6,42,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-92,231,0,402,0.3517518254049409
Davion Mitchell,Miami Heat,3,6,25,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-17,38,1,385,0.5767922853192873
Cam Christie,LA Clippers,3,6,0,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,-31,55,0,360,0.5534033574762132
Bam Adebayo,Miami Heat,3,5,55,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,23,53,1,355,0.5643179511393867
Chris Paul,LA Clippers,3,5,43,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,31,28,1,343,0.5760946756345946
Bam Adebayo,Miami Heat,3,5,34,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),18,33,184,1,334,0.41463287305148017
Chris Paul,LA Clippers,3,5,19,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,38,41,0,319,0.5638418558662396
Chris Paul,LA Clippers,3,5,7,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-230,47,1,307,0.3681778461259845
Bam Adebayo,Miami Heat,3,4,48,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24,-217,117,1,288,0.3538610420144498
Kobe Sanders,LA Clippers,3,4,19,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),3,20,33,1,259,0.5837872876355885
Norman Powell,Miami Heat,3,4,7,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),12,-110,58,1,247,0.4835654800124716
Chris Paul,LA Clippers,3,3,45,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),28,-28,288,1,225,0.30516141309134953
Norman Powell,Miami Heat,3,3,26,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),23,-233,20,1,206,0.36646462029785576
Chris Paul,LA Clippers,3,3,6,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),26,-179,201,0,186,0.32694176398497465
Andrew Wiggins,Miami Heat,3,2,58,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,22,37,1,178,0.5702212279295825
Kobe Sanders,LA Clippers,3,2,49,Cutting Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,18,36,1,169,0.5699738697553661
Tyler Herro,Miami Heat,3,2,27,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),11,12,115,0,147,0.4883333194891369
Simone Fontecchio,Miami Heat,3,2,23,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),25,206,156,0,143,0.3385166496531925
Kobe Brown,LA Clippers,3,2,12,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24,-238,41,0,132,0.35298201272639734
Dru Smith,Miami Heat,3,2,1,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24,232,74,0,121,0.35201197797806805
Kawhi Leonard,LA Clippers,3,1,52,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),26,70,256,1,112,0.32261659228497064
Jaime Jaquez Jr.,Miami Heat,3,1,34,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,33,61,0,94,0.5444844522150821
Jaime Jaquez Jr.,Miami Heat,3,1,30,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,15,52,0,90,0.5556880331532461
Cam Christie,LA Clippers,3,1,24,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),22,227,16,0,84,0.3742026720150691
Simone Fontecchio,Miami Heat,3,1,1,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),23,228,56,0,61,0.361188267072488
Cam Christie,LA Clippers,3,0,37,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,18,68,0,37,0.531251147490706
Kawhi Leonard,LA Clippers,3,0,31,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,88,258,1,31,0.3107205214246368
Tyler Herro,Miami Heat,3,0,8,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,34,80,1,8,0.5186973215887062
Kawhi Leonard,LA Clippers,3,0,2,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),28,118,256,0,2,0.30073179365265085
Kawhi Leonard,LA Clippers,4,11,45,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,27,69,0,705,0.549757745898764
Jaime Jaquez Jr.,Miami Heat,4,11,38,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-31,32,0,698,0.5837952972410767
Kobe Sanders,LA Clippers,4,11,20,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),6,33,52,1,680,0.560750252444122
Kel'el Ware,Miami Heat,4,11,4,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),27,200,190,0,664,0.3295172463062627
Ivica Zubac,LA Clippers,4,10,46,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),5,-48,32,0,646,0.571346520271622
Jaime Jaquez Jr.,Miami Heat,4,10,34,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),7,43,61,0,634,0.5479081414620053
John Collins,LA Clippers,4,10,24,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8,-34,75,1,624,0.5356984775612395
Dru Smith,Miami Heat,4,10,7,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24,-44,242,0,607,0.35431279861262793
Cam Christie,LA Clippers,4,9,56,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),12,36,115,0,596,0.4888012658169037
Cam Christie,LA Clippers,4,9,52,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),4,-23,39,0,592,0.5800093474761322
